Line Number,Location path code,selection,source,word,menu,menu_ff
5697,,ANIMALS,MENU,,ANIMALS,ANIMALS
5698,,JUNGLE ANIMALS,FINAL,Jungle animals,,ANIMALS
5699,,JUNGLE ANIMALS,FINAL,Jungle animals,,ANIMALS
5700,,JUNGLE ANIMALS,FINAL,Jungle animals,,ANIMALS
5704,,SEASONAL,FINAL,Seasonal,,ANIMALS
5705,,SEASONAL,FINAL,Seasonal,,ANIMALS
5706,,SEASONAL,FINAL,Seasonal,,ANIMALS
5707,,SEASONAL,FINAL,Seasonal,,ANIMALS
5708,,SEASONAL,FINAL,Seasonal,,ANIMALS
5709,,SEASONAL,FINAL,Seasonal,,ANIMALS
5710,,HAPPY,FINAL,Happy,,ANIMALS
5711,,HAPPY,FINAL,Happy,,ANIMALS
5712,,HAPPY,FINAL,Happy,,ANIMALS
5713,,HAPPY,FINAL,Happy,,ANIMALS
5714,,FEELING,MENU,,FEELING,FEELING
5715,,HAPPY,FINAL,Happy,,FEELING
5716,,HAPPY,FINAL,Happy,,FEELING
5719,,FEELING,MENU,,FEELING,FEELING
5720,,HAPPY,FINAL,Happy,,FEELING
5721,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE
5722,,TOUCH,FINAL,Touch,,EXPERIENCE
5723,,TOUCH,FINAL,Touch,,EXPERIENCE
5724,,TOUCH,FINAL,Touch,,EXPERIENCE
5725,,TOUCH,FINAL,Touch,,EXPERIENCE
5726,,TOUCH,FINAL,Touch,,EXPERIENCE
5727,,READ,FINAL,Read,,EXPERIENCE
5728,,READ,FINAL,Read,,EXPERIENCE
5729,,READ,FINAL,Read,,EXPERIENCE
5730,,READ,FINAL,Read,,EXPERIENCE
5731,,READ,FINAL,Read,,EXPERIENCE
5732,,READ,FINAL,Read,,EXPERIENCE
5733,,READ,FINAL,Read,,EXPERIENCE
5734,,READ,FINAL,Read,,EXPERIENCE
5735,,ISABELLE,FINAL,Isabelle,,EXPERIENCE
5736,,MOM,FINAL,Mom,,EXPERIENCE
5737,,READ,FINAL,Read,,EXPERIENCE
5738,,ISABELLE,FINAL,Isabelle,,EXPERIENCE
5739,,ISABELLE,FINAL,Isabelle,,EXPERIENCE
5740,,READ,FINAL,Read,,EXPERIENCE
5741,,READ,FINAL,Read,,EXPERIENCE
5742,,ISABELLE,FINAL,Isabelle,,EXPERIENCE
5743,,ISABELLE,FINAL,Isabelle,,EXPERIENCE
5744,,TILLIE,FINAL,Tillie,,EXPERIENCE
5745,,TILLIE,FINAL,Tillie,,EXPERIENCE
5746,,TILLIE,FINAL,Tillie,,EXPERIENCE
5747,,TILLIE,FINAL,Tillie,,EXPERIENCE
5748,,ELLIE,FINAL,Ellie,,EXPERIENCE
5749,,ELLIE,FINAL,Ellie,,EXPERIENCE
5750,,ELLIE,FINAL,Ellie,,EXPERIENCE
5751,,ELLIE,FINAL,Ellie,,EXPERIENCE
5752,,ELLIE,FINAL,Ellie,,EXPERIENCE
5753,,ELLIE,FINAL,Ellie,,EXPERIENCE
5756,,CARTOONS,MENU,,CARTOONS,CARTOONS
5757,,PEPPA PIG,FINAL,Peppa pig,,CARTOONS
5758,,TREATS,MENU,,TREATS,TREATS
5759,,MEDICINE,FINAL,Medicine,,TREATS
5760,,MANGO,FINAL,Mango,,TREATS
5761,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
5762,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
5763,,SEED BALL,FINAL,Seed ball,,TREATS
5764,,SEED BALL,FINAL,Seed ball,,TREATS
5765,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
5766,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
5768,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
5770,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
5771,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
5772,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
5773,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
5774,,SAY HELLO TO,MENU,,SAY HELLO TO,SAY HELLO TO
5775,,MOM,FINAL,Mom,,SAY HELLO TO
5776,,MOM,FINAL,Mom,,SAY HELLO TO
5777,,GRANDMA,FINAL,Grandma,,SAY HELLO TO
5778,,MOM,FINAL,Mom,,SAY HELLO TO
5779,,MOM,FINAL,Mom,,SAY HELLO TO
5780,,MOM,FINAL,Mom,,SAY HELLO TO
5781,,CORI,FINAL,Cori,,SAY HELLO TO
5783,,MUSIC,MENU,,MUSIC,MUSIC
5784,,PIANO,FINAL,Piano,,MUSIC
5785,,PIANO,FINAL,Piano,,MUSIC
5786,,DANCE,FINAL,Dance,,MUSIC
5787,,DANCE,FINAL,Dance,,MUSIC
5788,,BACH & VIVALDI,FINAL,Bach & Vivaldi,,MUSIC
5789,,VIOLIN,FINAL,Violin,,MUSIC
5790,,BEETHOVEN & DVORAK,FINAL,Beethoven and Dvorak,,MUSIC
5791,,PIANO,FINAL,Piano,,MUSIC
5792,,DANCE,FINAL,Dance,,MUSIC
5793,,DANCE,FINAL,Dance,,MUSIC
5794,,PIANO,FINAL,Piano,,MUSIC
5795,,BACH & VIVALDI,FINAL,Bach & Vivaldi,,MUSIC
5796,,BACH & VIVALDI,FINAL,Bach & Vivaldi,,MUSIC
5797,,BACH & VIVALDI,FINAL,Bach & Vivaldi,,MUSIC
5798,,BACH & VIVALDI,FINAL,Bach & Vivaldi,,MUSIC
5799,,BACH & VIVALDI,FINAL,Bach & Vivaldi,,MUSIC
5800,,BACH & VIVALDI,FINAL,Bach & Vivaldi,,MUSIC
5801,,BACH & VIVALDI,FINAL,Bach & Vivaldi,,MUSIC
5802,,BACH & VIVALDI,FINAL,Bach & Vivaldi,,MUSIC
5803,,BACH & VIVALDI,FINAL,Bach & Vivaldi,,MUSIC
5804,,BACH & VIVALDI,FINAL,Bach & Vivaldi,,MUSIC
5805,,BACH & VIVALDI,FINAL,Bach & Vivaldi,,MUSIC
5806,,BACH & VIVALDI,FINAL,Bach & Vivaldi,,MUSIC
5807,,BACH & VIVALDI,FINAL,Bach & Vivaldi,,MUSIC
5808,,VIOLIN,FINAL,Violin,,MUSIC
5809,,PIANO,FINAL,Piano,,MUSIC
5810,,BACH & VIVALDI,FINAL,Bach & Vivaldi,,MUSIC
5811,,BACH & VIVALDI,FINAL,Bach & Vivaldi,,MUSIC
5812,,BACH & VIVALDI,FINAL,Bach & Vivaldi,,MUSIC
5813,,PIANO,FINAL,Piano,,MUSIC
5814,,PIANO,FINAL,Piano,,MUSIC
5815,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
5816,,TEMP AND WEATHER,MENU,,TEMP AND WEATHER,TEMP AND WEATHER
5817,,HOT,MENU,,HOT,HOT
5818,,I FEEL HOT,FINAL,I feel hot,,HOT
5819,,I FEEL HOT,FINAL,I feel hot,,HOT
5820,,I FEEL HOT,FINAL,I feel hot,,HOT
5821,,I WANT TO FEEL HOT,FINAL,I want to feel hot,,HOT
5822,,I WANT TO FEEL HOT,FINAL,I want to feel hot,,HOT
5823,,I FEEL HOT,FINAL,I feel hot,,HOT
5824,,I FEEL HOT,FINAL,I feel hot,,HOT
5825,,WARM,MENU,,WARM,WARM
5826,,I WANT TO FEEL WARM,FINAL,I want to feel warm,,WARM
5827,,I FEEL WARM,FINAL,I feel warm,,WARM
5828,,I FEEL WARM,FINAL,I feel warm,,WARM
5829,,I FEEL WARM,FINAL,I feel warm,,WARM
5830,,I WANT TO FEEL WARM,FINAL,I want to feel warm,,WARM
5831,,I WANT TO FEEL WARM,FINAL,I want to feel warm,,WARM
5832,,I WANT TO FEEL WARM,FINAL,I want to feel warm,,WARM
5833,,I WANT TO FEEL WARM,FINAL,I want to feel warm,,WARM
5834,,I WANT TO FEEL WARM,FINAL,I want to feel warm,,WARM
5835,,HOT,MENU,,HOT,HOT
5836,,I FEEL HOT,FINAL,I feel hot,,HOT
5837,,I FEEL HOT,FINAL,I feel hot,,HOT
5838,,I FEEL HOT,FINAL,I feel hot,,HOT
5839,,I FEEL HOT,FINAL,I feel hot,,HOT
5840,,I FEEL HOT,FINAL,I feel hot,,HOT
5841,,I WANT TO FEEL HOT,FINAL,I want to feel hot,,HOT
5842,,I WANT TO FEEL HOT,FINAL,I want to feel hot,,HOT
5843,,I FEEL HOT,FINAL,I feel hot,,HOT
5844,,I FEEL HOT,FINAL,I feel hot,,HOT
5845,,I FEEL HOT,FINAL,I feel hot,,HOT
5846,,I FEEL HOT,FINAL,I feel hot,,HOT
5847,,I FEEL HOT,FINAL,I feel hot,,HOT
5848,,SAY HELLO TO,MENU,,SAY HELLO TO,SAY HELLO TO
5849,,CAR RIDE,FINAL,Car ride,,SAY HELLO TO
5850,,BIRD FRIENDS,MENU,,BIRD FRIENDS,BIRD FRIENDS
5851,,COOKIE,FINAL,Cookie,,BIRD FRIENDS
5852,,"SKITTLES, SQUEE AND YAYA",FINAL,"Skittles, squee and Yaya",,BIRD FRIENDS
5853,,"SKITTLES, SQUEE AND YAYA",FINAL,"Skittles, Squee and Yaya",,BIRD FRIENDS
5854,,"SKITTLES, SQUEE AND YAYA",FINAL,"Skittles, squee and Yaya",,BIRD FRIENDS
5855,,"SKITTLES, SQUEE AND YAYA",FINAL,"Skittles, squee and Yaya",,BIRD FRIENDS
5856,,"SKITTLES, SQUEE AND YAYA",FINAL,"Skittles, squee and Yaya",,BIRD FRIENDS
5857,,"SKITTLES, SQUEE AND YAYA",FINAL,"Skittles, squee and Yaya",,BIRD FRIENDS
5858,,COOKIE,FINAL,Cookie,,BIRD FRIENDS
5859,,COOKIE,FINAL,Cookie,,BIRD FRIENDS
5860,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
5861,,TEMP AND WEATHER,MENU,,TEMP AND WEATHER,TEMP AND WEATHER
5862,,HOT,MENU,,HOT,HOT
5863,,I FEEL HOT,FINAL,I feel hot,,HOT
5864,,I FEEL HOT,FINAL,I feel hot,,HOT
5865,,I FEEL HOT,FINAL,I feel hot,,HOT
5866,,I WANT TO FEEL HOT,FINAL,I want to feel hot,,HOT
5867,,I WANT TO FEEL HOT,FINAL,I want to feel hot,,HOT
5868,,I FEEL HOT,FINAL,I feel hot,,HOT
5869,,I FEEL HOT,FINAL,I feel hot,,HOT
5870,,I FEEL HOT,FINAL,I feel hot,,HOT
5871,,HOT INSIDE,FINAL,Hot inside,,HOT
5872,,I WANT TO FEEL HOT,FINAL,I want to feel hot,,HOT
5873,,I FEEL HOT,FINAL,I feel hot,,HOT
5874,,I FEEL HOT,FINAL,I feel hot,,HOT
5875,,I FEEL HOT,FINAL,I feel hot,,HOT
5876,,HOT,MENU,,HOT,HOT
5877,,I FEEL HOT,FINAL,I feel hot,,HOT
5878,,I FEEL HOT,FINAL,I feel hot,,HOT
5880,,SAY HELLO TO,MENU,,SAY HELLO TO,SAY HELLO TO
5882,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
5884,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
5886,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE
5887,,TOUCH,FINAL,Touch,,EXPERIENCE
5888,,TOUCH,FINAL,Touch,,EXPERIENCE
5890,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
5892,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
5894,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
5895,,TEMP AND WEATHER,MENU,,TEMP AND WEATHER,TEMP AND WEATHER
5896,,HOT,MENU,,HOT,HOT
5897,,I FEEL HOT,FINAL,I feel hot,,HOT
5898,,HOT INSIDE,FINAL,Hot inside,,HOT
5899,,I WANT TO FEEL HOT,FINAL,I want to feel hot,,HOT
5900,,I FEEL HOT,FINAL,I feel hot,,HOT
5901,,I FEEL HOT,FINAL,I feel hot,,HOT
5902,,I WANT TO FEEL HOT,FINAL,I want to feel hot,,HOT
5903,,HOT INSIDE,FINAL,Hot inside,,HOT
5904,,HOT,MENU,,HOT,HOT
5905,,I FEEL HOT,FINAL,I feel hot,,HOT
5906,,I WANT TO FEEL HOT,FINAL,I want to feel hot,,HOT
5907,,I WANT TO FEEL HOT,FINAL,I want to feel hot,,HOT
5908,,I WANT TO FEEL HOT,FINAL,I want to feel hot,,HOT
5909,,I FEEL HOT,FINAL,I feel hot,,HOT
5910,,CLOUDBABIES,FINAL,Cloudbabies,,HOT
5911,,CLOUDBABIES,FINAL,Cloudbabies,,HOT
5912,,CLOUDBABIES,FINAL,Cloudbabies,,HOT
5913,,CLOUDBABIES,FINAL,Cloudbabies,,HOT
5914,,NIGHT/MOON,FINAL,Night/moon,,HOT
5915,,CLOUDBABIES,FINAL,Cloudbabies,,HOT
5916,,CLOUDBABIES,FINAL,Cloudbabies,,HOT
5917,,DAY/SUN,FINAL,Day/sun,,HOT
5918,,DAY/SUN,FINAL,Day/sun,,HOT
5919,,DAY/SUN,FINAL,Day/sun,,HOT
5920,,CLOUDBABIES,FINAL,Cloudbabies,,HOT
5921,,CLOUDBABIES,FINAL,Cloudbabies,,HOT
5922,,DAY/SUN,FINAL,Day/sun,,HOT
5923,,HOT,MENU,,HOT,HOT
5924,,I FEEL HOT,FINAL,I feel hot,,HOT
5925,,I FEEL HOT,FINAL,I feel hot,,HOT
5927,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE
5928,,MOM,FINAL,Mom,,EXPERIENCE
5929,,MOM,FINAL,Mom,,EXPERIENCE
5930,,TOUCH,FINAL,Touch,,EXPERIENCE
5931,,READ,FINAL,Read,,EXPERIENCE
5932,,READ,FINAL,Read,,EXPERIENCE
5939,,MUSIC,MENU,,MUSIC,MUSIC
5940,,BACH & VIVALDI,FINAL,Bach & Vivaldi,,MUSIC
5941,,BACH & VIVALDI,FINAL,Bach & Vivaldi,,MUSIC
5942,,BEETHOVEN & DVORAK,FINAL,Beethoven and Dvorak,,MUSIC
5943,,VIOLIN,FINAL,Violin,,MUSIC
5944,,DANCE,FINAL,Dance,,MUSIC
5945,,PIANO,FINAL,Piano,,MUSIC
5946,,PIANO,FINAL,Piano,,MUSIC
5947,,OLDIES,FINAL,Oldies,,MUSIC
5948,,BACH & VIVALDI,FINAL,Bach & Vivaldi,,MUSIC
5949,,BEETHOVEN & DVORAK,FINAL,Beethoven and Dvorak,,MUSIC
5950,,DANCE,FINAL,Dance,,MUSIC
5951,,BEETHOVEN & DVORAK,FINAL,Beethoven and Dvorak,,MUSIC
5952,,BEETHOVEN & DVORAK,FINAL,Beethoven and Dvorak,,MUSIC
5953,,BEETHOVEN & DVORAK,FINAL,Beethoven and Dvorak,,MUSIC
5954,,DANCE,FINAL,Dance,,MUSIC
5955,,DANCE,FINAL,Dance,,MUSIC
5957,,CLOUDBABIES,FINAL,Cloudbabies,,MUSIC
5958,,CLOUDBABIES,FINAL,Cloudbabies,,MUSIC
5960,,MUSIC,MENU,,MUSIC,MUSIC
5961,,BACH & VIVALDI,FINAL,Bach & Vivaldi,,MUSIC
5962,,BEETHOVEN & DVORAK,FINAL,Beethoven and Dvorak,,MUSIC
5963,,BEETHOVEN & DVORAK,FINAL,Beethoven and Dvorak,,MUSIC
5964,,BEETHOVEN & DVORAK,FINAL,Beethoven and Dvorak,,MUSIC
5965,,TO DRINK,MENU,,TO DRINK,TO DRINK
5966,,WATER,FINAL,Water,,TO DRINK
5967,,WATER,FINAL,Water,,TO DRINK
5970,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE
5971,,TOUCH,FINAL,Touch,,EXPERIENCE
5972,,MOM,FINAL,Mom,,EXPERIENCE
5973,,ISABELLE,FINAL,Isabelle,,EXPERIENCE
5977,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
5979,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
5981,,SAY HELLO TO,MENU,,SAY HELLO TO,SAY HELLO TO
5983,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
5985,,FEELING,MENU,,FEELING,FEELING
5986,,HAPPY,FINAL,Happy,,FEELING
5987,,HAPPY,FINAL,Happy,,FEELING
5988,,EWW,FINAL,Eww,,FEELING
5989,,SAD,FINAL,Sad,,FEELING
5990,,AFRAID,FINAL,Afraid,,FEELING
5991,,EWW,FINAL,Eww,,FEELING
5992,,NO LIKE,FINAL,No like,,FEELING
5993,,HAPPY,FINAL,Happy,,FEELING
5994,,EXCITED,FINAL,Excited,,FEELING
5995,,SAD,FINAL,Sad,,FEELING
5996,,EXCITED,FINAL,Excited,,FEELING
5997,,HAPPY,FINAL,Happy,,FEELING
5998,,EXCITED,FINAL,Excited,,FEELING
5999,,HAPPY,FINAL,Happy,,FEELING
6000,,TO PLAY,MENU,,TO PLAY,TO PLAY
6001,,CARDS,FINAL,Cards,,TO PLAY
6002,,CRAFTS,FINAL,Crafts,,TO PLAY
6003,,SNUGGLE,FINAL,Snuggle,,TO PLAY
6004,,SNUGGLE,FINAL,Snuggle,,TO PLAY
6005,,CRAFTS,FINAL,Crafts,,TO PLAY
6006,,BOOK,MENU,,BOOK,BOOK
6007,,TOUCH AND FEEL,FINAL,Touch and feel,,BOOK
6008,,TOUCH AND FEEL,FINAL,Touch and feel,,BOOK
6009,,TOUCH AND FEEL,FINAL,Touch and feel,,BOOK
6010,,READING BOOK,MENU,,READING BOOK,READING BOOK
6011,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
6013,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
6015,,SAY HELLO TO,MENU,,SAY HELLO TO,SAY HELLO TO
6017,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
6018,,TEMP AND WEATHER,MENU,,TEMP AND WEATHER,TEMP AND WEATHER
6019,,HOT,MENU,,HOT,HOT
6020,,I FEEL HOT,FINAL,I feel hot,,HOT
6021,,I WANT TO FEEL HOT,FINAL,I want to feel hot,,HOT
6022,,I FEEL HOT,FINAL,I feel hot,,HOT
6023,,HOT INSIDE,FINAL,Hot inside,,HOT
6024,,I FEEL HOT,FINAL,I feel hot,,HOT
6025,,I WANT TO FEEL HOT,FINAL,I want to feel hot,,HOT
6026,,I FEEL HOT,FINAL,I feel hot,,HOT
6027,,I FEEL HOT,FINAL,I feel hot,,HOT
6028,,COOL,MENU,,COOL,COOL
6029,,I FEEL COOL,FINAL,I feel cool,,COOL
6030,,I FEEL COOL,FINAL,I feel cool,,COOL
6031,,I WANT TO FEEL COOL,FINAL,I want to feel cool,,COOL
6032,,I FEEL COOL,FINAL,I feel cool,,COOL
6033,,COOL INSIDE,FINAL,Cool inside,,COOL
6034,,I FEEL COOL,FINAL,I feel cool,,COOL
6035,,I FEEL COOL,FINAL,I feel cool,,COOL
6036,,I FEEL COOL,FINAL,I feel cool,,COOL
6037,,COOL INSIDE,FINAL,Cool inside,,COOL
6038,,COOL INSIDE,FINAL,Cool inside,,COOL
6039,,COOL INSIDE,FINAL,Cool inside,,COOL
6040,,I FEEL COOL,FINAL,I feel cool,,COOL
6041,,I FEEL COOL,FINAL,I feel cool,,COOL
6042,,COOL INSIDE,FINAL,Cool inside,,COOL
6043,,I WANT TO FEEL COOL,FINAL,I want to feel cool,,COOL
6044,,I FEEL COOL,FINAL,I feel cool,,COOL
6045,,I FEEL COOL,FINAL,I feel cool,,COOL
6046,,COOL INSIDE,FINAL,Cool inside,,COOL
6047,,I WANT TO FEEL COOL,FINAL,I want to feel cool,,COOL
6048,,SAY HELLO TO,MENU,,SAY HELLO TO,SAY HELLO TO
6049,,CAR RIDE,FINAL,Car ride,,SAY HELLO TO
6051,,TO EAT,MENU,,TO EAT,TO EAT
6052,,COOK DINNER,FINAL,Cook dinner,,TO EAT
6053,,EGGS,FINAL,Eggs,,TO EAT
6054,,A BANANA,FINAL,A banana,,TO EAT
6055,,A BANANA,FINAL,A banana,,TO EAT
6056,,A BANANA,FINAL,A banana,,TO EAT
6057,,A TOAST,FINAL,A toast,,TO EAT
6058,,EGGS,FINAL,Eggs,,TO EAT
6059,,EGGS,FINAL,Eggs,,TO EAT
6060,,EGGS,FINAL,Eggs,,TO EAT
6061,,CHOP,FINAL,Chop,,TO EAT
6062,,CHOP,FINAL,Chop,,TO EAT
6063,,CHOP,FINAL,Chop,,TO EAT
6064,,EGGS,FINAL,Eggs,,TO EAT
6065,,EGGS,FINAL,Eggs,,TO EAT
6066,,TOFU,FINAL,Tofu,,TO EAT
6069,,CARTOONS,MENU,,CARTOONS,CARTOONS
6070,,SISTER,FINAL,Sister,,CARTOONS
6071,,SEASONAL,MENU,,SEASONAL,SEASONAL
6072,,SUMMER,FINAL,Summer,,SEASONAL
6073,,WINTER,FINAL,Winter,,SEASONAL
6074,,SUMMER,FINAL,Summer,,SEASONAL
6075,,SPRING,FINAL,Spring,,SEASONAL
6076,,SPRING,FINAL,Spring,,SEASONAL
6077,,SPRING,FINAL,Spring,,SEASONAL
6078,,FALL,FINAL,Fall,,SEASONAL
6079,,FALL,FINAL,Fall,,SEASONAL
6080,,FALL,FINAL,Fall,,SEASONAL
6081,,BALLOON POP,FINAL,Balloon pop,,SEASONAL
6082,,BALLOON POP,FINAL,Balloon pop,,SEASONAL
6083,,MATCHING GAME,FINAL,Matching game,,SEASONAL
6088,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
6089,,FANTASY,MENU,,FANTASY,FANTASY
6090,,FAIRY,FINAL,Fairy,,FANTASY
6091,,DRAGON,FINAL,Dragon,,FANTASY
6092,,DRAGON,FINAL,Dragon,,FANTASY
6093,,FAIRY,FINAL,Fairy,,FANTASY
6094,,UNICORN,FINAL,Unicorn,,FANTASY
6095,,FAIRY,FINAL,Fairy,,FANTASY
6096,,DRAGON,FINAL,Dragon,,FANTASY
6097,,DRAGON,FINAL,Dragon,,FANTASY
6098,,DRAGON,FINAL,Dragon,,FANTASY
6099,,FEELING,MENU,,FEELING,FEELING
6100,,AFRAID,FINAL,Afraid,,FEELING
6101,,HAPPY,FINAL,Happy,,FEELING
6102,,HAPPY,FINAL,Happy,,FEELING
6103,,HAPPY,FINAL,Happy,,FEELING
6104,,HAPPY,FINAL,Happy,,FEELING
6105,,HAPPY,FINAL,Happy,,FEELING
6106,,MAD,FINAL,Mad,,FEELING
6107,,MAD,FINAL,Mad,,FEELING
6108,,HAPPY,FINAL,Happy,,FEELING
6109,,YUM,FINAL,Yum,,FEELING
6110,,AFRAID,FINAL,Afraid,,FEELING
6111,,YUM,FINAL,Yum,,FEELING
6112,,SAY HELLO TO,MENU,,SAY HELLO TO,SAY HELLO TO
6113,,CAR RIDE,FINAL,Car ride,,SAY HELLO TO
6114,,CAR RIDE,FINAL,Car ride,,SAY HELLO TO
6115,,CORI,FINAL,Cori,,SAY HELLO TO
6116,,BIRD FRIENDS,FINAL,Bird friends,,SAY HELLO TO
6117,,"SKITTLES, SQUEE AND YAYA",FINAL,"Skittles, Squee and Yaya",,SAY HELLO TO
6118,,SKITTLE SQUEE AND YAYA,FINAL,Skittle Squee and Yaya,,SAY HELLO TO
6119,,LOOK AT ART,FINAL,Look at art,,SAY HELLO TO
6120,,LOOK AT ART,FINAL,Look at art,,SAY HELLO TO
6121,,LOOK AT ART,FINAL,Look at art,,SAY HELLO TO
6122,,LOOK AT ART,FINAL,Look at art,,SAY HELLO TO
6123,,TO PLAY,MENU,,TO PLAY,TO PLAY
6124,,TO PLAY,MENU,,TO PLAY,TO PLAY
6125,,LOOK AT ART,MENU,,LOOK AT ART,LOOK AT ART
6126,,BABY ANIMALS,FINAL,Baby animals,,LOOK AT ART
6127,,FEELING,MENU,,FEELING,FEELING
6128,,AFRAID,FINAL,Afraid,,FEELING
6129,,AFRAID,FINAL,Afraid,,FEELING
6130,,SAD,FINAL,Sad,,FEELING
6136,,RAIN,FINAL,Rain,,FEELING
6137,,NIGHT/MOON,FINAL,Night/moon,,FEELING
6139,,TASTE,FINAL,Taste,,FEELING
6140,,TOUCH,FINAL,Touch,,FEELING
6141,,TILLIE,FINAL,Tillie,,FEELING
6145,,CARTOONS,MENU,,CARTOONS,CARTOONS
6146,,SEASONAL,FINAL,Seasonal,,CARTOONS
6147,,SPRING,FINAL,Spring,,CARTOONS
6148,,WINTER,FINAL,Winter,,CARTOONS
6149,,WINTER,FINAL,Winter,,CARTOONS
6150,,WINTER,FINAL,Winter,,CARTOONS
6151,,WINTER,FINAL,Winter,,CARTOONS
6152,,FALL,FINAL,Fall,,CARTOONS
6153,,FALL,FINAL,Fall,,CARTOONS
6154,,THANKSGIVING,FINAL,Thanksgiving,,CARTOONS
6155,,THANKSGIVING,FINAL,Thanksgiving,,CARTOONS
6156,,TREATS,MENU,,TREATS,TREATS
6157,,MEDICINE,FINAL,Medicine,,TREATS
6158,,MEDICINE,FINAL,Medicine,,TREATS
6159,,MANGO,FINAL,Mango,,TREATS
6160,,MANGO,FINAL,Mango,,TREATS
6161,,MANGO,FINAL,Mango,,TREATS
6162,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
6163,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
6164,,NUTS,FINAL,Nuts,,TREATS
6165,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
6166,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
6167,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
6168,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
6169,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
6170,,NUTS,FINAL,Nuts,,TREATS
6171,,FEELING,MENU,,FEELING,FEELING
6172,,EXCITED,FINAL,Excited,,FEELING
6173,,EXCITED,FINAL,Excited,,FEELING
6174,,SAD,FINAL,Sad,,FEELING
6175,,EXCITED,FINAL,Excited,,FEELING
6176,,SAD,FINAL,Sad,,FEELING
6177,,SAD,FINAL,Sad,,FEELING
6178,,MAD,FINAL,Mad,,FEELING
6179,,MAD,FINAL,Mad,,FEELING
6180,,MAD,FINAL,Mad,,FEELING
6181,,MAD,FINAL,Mad,,FEELING
6182,,MAD,FINAL,Mad,,FEELING
6183,,MAD,FINAL,Mad,,FEELING
6184,,MAD,FINAL,Mad,,FEELING
6185,,MAD,FINAL,Mad,,FEELING
6186,,MAD,FINAL,Mad,,FEELING
6187,,HAPPY,FINAL,Happy,,FEELING
6188,,FEELING,MENU,,FEELING,FEELING
6189,,HAPPY,FINAL,Happy,,FEELING
6190,,AFRAID,FINAL,Afraid,,FEELING
6191,,SAD,FINAL,Sad,,FEELING
6192,,SAD,FINAL,Sad,,FEELING
6193,,EXCITED,FINAL,Excited,,FEELING
6194,,EXCITED,FINAL,Excited,,FEELING
6195,,SAD,FINAL,Sad,,FEELING
6196,,AFRAID,FINAL,Afraid,,FEELING
6197,,EWW,FINAL,Eww,,FEELING
6198,,CARTOONS,MENU,,CARTOONS,CARTOONS
6199,,SISTER,FINAL,Sister,,CARTOONS
6200,,SISTER,FINAL,Sister,,CARTOONS
6201,,TILLIE,FINAL,Tillie,,CARTOONS
6202,,ISABELLE,FINAL,Isabelle,,CARTOONS
6203,,ELLIE,FINAL,Ellie,,CARTOONS
6204,,ISABELLE,FINAL,Isabelle,,CARTOONS
6205,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
6207,,FEELING,MENU,,FEELING,FEELING
6208,,NO LIKE,FINAL,No like,,FEELING
6210,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE
6212,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
6214,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
6215,,TEMP AND WEATHER,MENU,,TEMP AND WEATHER,TEMP AND WEATHER
